name,genre,score,director,star,budget_x,gross_x,director_name,actor_2_name,gross_y,genres,actor_1_name,movie_title,budget_y,imdb_score,Director,Actors,Total_Gross,main_genre,budget,id,imdb_id,original_language,original_title,revenue
The Mirror Has Two Faces,Comedy,6.6,Barbra Streisand,Barbra Streisand,42000000.0,41083864.0,Barbra Streisand,Austin Pendleton,41252428.0,Comedy|Drama|Romance,Jeff Bridges,The Mirror Has Two Faces,42000000.0,6.5,,,,,,,,,,
That Thing You Do!,Comedy,6.9,Tom Hanks,Tom Hanks,26000000.0,34585416.0,Tom Hanks,Charlize Theron,25809813.0,Comedy|Drama|Music,Tom Hanks,That Thing You Do!,26000000.0,6.9,,,,,,,,,,
The Island of Dr. Moreau,Horror,4.5,John Frankenheimer,David Thewlis,40000000.0,49627779.0,John Frankenheimer,Temuera Morrison,27663982.0,Horror|Sci-Fi|Thriller,Marlon Brando,The Island of Dr. Moreau,40000000.0,4.4,,,,,,,,,,
Kingpin,Comedy,6.9,Bobby Farrelly,Woody Harrelson,27000000.0,25023434.0,Bobby Farrelly,Lin Shaye,24944213.0,Comedy|Sport,Bill Murray,Kingpin,27000000.0,6.9,,,,,,,,,,
The Hunchback of Notre Dame,Animation,7.0,Gary Trousdale,Demi Moore,100000000.0,325338851.0,Gary Trousdale,Jason Alexander,100117603.0,Animation|Drama|Family|Musical|Romance,Demi Moore,The Hunchback of Notre Dame,100000000.0,6.9,,,,,,,,,,
Eraser,Action,6.1,Chuck Russell,Arnold Schwarzenegger,100000000.0,242295562.0,Chuck Russell,James Coburn,101228120.0,Action|Drama|Mystery|Thriller,Vanessa Williams,Eraser,100000000.0,6.1,,,,,,,,,,
Striptease,Comedy,4.5,Andrew Bergman,Demi Moore,40000000.0,113309743.0,Andrew Bergman,Rumer Willis,32800000.0,Comedy|Crime|Drama|Thriller,Demi Moore,Striptease,40000000.0,4.3,,,,,,,,,,
Star Trek: First Contact,Action,7.6,Jonathan Frakes,Patrick Stewart,45000000.0,146027888.0,Jonathan Frakes,Alfre Woodard,92001027.0,Action|Adventure|Drama|Sci-Fi|Thriller,LeVar Burton,Star Trek: First Contact,45000000.0,7.6,,,,,,,,,,
Swingers,Comedy,7.2,Doug Liman,Vince Vaughn,200000.0,4555020.0,Doug Liman,Alex Désert,4505922.0,Comedy|Drama,Jon Favreau,Swingers,200000.0,7.4,,,,,,,,,,
Escape from L.A.,Action,5.7,John Carpenter,Kurt Russell,50000000.0,25477365.0,John Carpenter,Valeria Golino,25407250.0,Action|Adventure|Sci-Fi|Thriller,Steve Buscemi,Escape from L.A.,50000000.0,5.7,,,,,,,,,,
The Cable Guy,Comedy,6.1,Ben Stiller,Jim Carrey,47000000.0,102825796.0,Ben Stiller,Janeane Garofalo,60154431.0,Comedy|Drama|Thriller,Matthew Broderick,The Cable Guy,47000000.0,6.0,,,,,,,,,,
Thinner,Fantasy,5.8,Tom Holland,Robert John Burke,8500000.0,15315484.0,Tom Holland,Bethany Joy Lenz,15171475.0,Fantasy|Horror,Joe Mantegna,Thinner,8500000.0,5.7,,,,,,,,,,
The Nutty Professor,Comedy,5.6,Tom Shadyac,Eddie Murphy,54000000.0,273961019.0,Tom Shadyac,James Coburn,128769345.0,Comedy|Romance|Sci-Fi,Jada Pinkett Smith,The Nutty Professor,54000000.0,5.6,,,,,,,,,,
The Ghost and the Darkness,Adventure,6.8,Stephen Hopkins,Michael Douglas,55000000.0,38619405.0,Stephen Hopkins,Bernard Hill,38553833.0,Adventure|Drama|Horror|Thriller,Tom Wilkinson,The Ghost and the Darkness,55000000.0,6.8,,,,,,,,,,
Courage Under Fire,Action,6.6,Edward Zwick,Denzel Washington,46000000.0,100860818.0,Edward Zwick,Matt Damon,58918501.0,Action|Drama|Mystery|Thriller|War,Denzel Washington,Courage Under Fire,46000000.0,6.6,,,,,,,,,,
The First Wives Club,Comedy,6.4,Hugh Wilson,Goldie Hawn,26000000.0,181489203.0,Hugh Wilson,Elizabeth Berkley,105444419.0,Comedy,Stockard Channing,The First Wives Club,26000000.0,6.2,,,,,,,,,,
Set It Off,Action,6.9,F. Gary Gray,Jada Pinkett Smith,9000000.0,41590886.0,F. Gary Gray,Jada Pinkett Smith,36049108.0,Action|Crime|Drama|Romance|Thriller,Vivica A. Fox,Set It Off,9000000.0,6.8,,,,,,,,,,
DragonHeart,Action,6.5,Rob Cohen,Dennis Quaid,57000000.0,115267375.0,Rob Cohen,Brian Thompson,51317350.0,Action|Adventure|Fantasy,Dennis Quaid,DragonHeart,57000000.0,6.4,,,,,,,,,,
Executive Decision,Action,6.4,Stuart Baird,Kurt Russell,55000000.0,121969216.0,Stuart Baird,Joe Morton,68750000.0,Action|Adventure|Thriller,Oliver Platt,Executive Decision,55000000.0,6.4,,,,,,,,,,
White Squall,Adventure,6.6,Ridley Scott,Jeff Bridges,38000000.0,10292300.0,Ridley Scott,Jason Marsden,10300000.0,Adventure|Drama,Jeff Bridges,White Squall,38000000.0,6.6,,,,,,,,,,
Broken Arrow,Action,6.0,John Woo,John Travolta,50000000.0,150270147.0,John Woo,Samantha Mathis,70450000.0,Action|Crime|Thriller,Delroy Lindo,Broken Arrow,50000000.0,6.0,,,,,,,,,,
Emma,Comedy,6.7,Douglas McGrath,Gwyneth Paltrow,6000000.0,22231658.0,,Blake Ritson,,Comedy|Drama|Romance,Romola Garai,Emma,,8.2,,,,,,,,,,
Chain Reaction,Action,5.7,Andrew Davis,Keanu Reeves,50000000.0,60209334.0,Andrew Davis,Morgan Freeman,20550712.0,Action|Drama|Sci-Fi|Thriller,Keanu Reeves,Chain Reaction,50000000.0,5.6,,,,,,,,,,
Kama Sutra: A Tale of Love,Crime,6.0,Mira Nair,Naveen Andrews,3000000.0,4109095.0,Mira Nair,Sarita Choudhury,4109095.0,Crime|Drama|History|Romance,Indira Varma,Kama Sutra: A Tale of Love,3000000.0,6.0,,,,,,,,,,
Waiting for Guffman,Comedy,7.5,Christopher Guest,Christopher Guest,4000000.0,2923982.0,Christopher Guest,Fred Willard,2892582.0,Comedy,Catherine O'Hara,Waiting for Guffman,4000000.0,7.6,,,,,,,,,,
Daylight,Action,5.9,Rob Cohen,Sylvester Stallone,80000000.0,159212469.0,Rob Cohen,Viggo Mortensen,32885565.0,Action|Adventure|Drama|Thriller,Sylvester Stallone,Daylight,80000000.0,5.8,,,,,,,,,,
Last Man Standing,Action,6.4,Walter Hill,Bruce Willis,67000000.0,47267001.0,,Kaitlyn Dever,,Comedy,Hector Elizondo,Last Man Standing,,7.4,,,,,,,,,,
Ransom,Action,6.7,Ron Howard,Mel Gibson,80000000.0,309492681.0,Ron Howard,Delroy Lindo,136448821.0,Crime|Thriller,Lili Taylor,Ransom,80000000.0,6.6,,,,,,,,,,
Beavis and Butt-Head Do America,Animation,6.8,Directors,Mike Judge,12000000.0,63118386.0,Mike Judge,Demi Moore,63071133.0,Adventure|Animation|Comedy|Crime,Bruce Willis,Beavis and Butt-Head Do America,12000000.0,6.8,,,,,,,,,,
Tin Cup,Comedy,6.4,Ron Shelton,Kevin Costner,45000000.0,53854588.0,Ron Shelton,Cheech Marin,53854588.0,Comedy|Drama|Romance|Sport,Don Johnson,Tin Cup,45000000.0,6.3,,,,,,,,,,
The Phantom,Action,5.0,Simon Wincer,Billy Zane,45000000.0,17323326.0,Simon Wincer,Treat Williams,17300889.0,Action|Adventure|Comedy|Fantasy,Cary-Hiroyuki Tagawa,The Phantom,45000000.0,4.9,,,,,,,,,,
The Fan,Action,5.9,Tony Scott,Robert De Niro,55000000.0,18626419.0,Tony Scott,Kurt Fuller,18573791.0,Action|Drama|Sport|Thriller,Robert De Niro,The Fan,55000000.0,5.8,,,,,,,,,,
Eye for an Eye,Crime,6.2,John Schlesinger,Sally Field,20000000.0,26877589.0,John Schlesinger,Beverly D'Angelo,53146000.0,Crime|Drama|Thriller,Joe Mantegna,Eye for an Eye,20000000.0,6.1,,,,,,,,,,
Trees Lounge,Comedy,7.1,Steve Buscemi,Steve Buscemi,1300000.0,749741.0,Steve Buscemi,Debi Mazar,695229.0,Comedy|Drama,Steve Buscemi,Trees Lounge,1300000.0,7.2,,,,,,,,,,
Freeway,Comedy,6.8,Matthew Bright,Reese Witherspoon,3000000.0,295493.0,Matthew Bright,Dan Hedaya,,Comedy|Crime|Drama|Thriller,Bokeem Woodbine,Freeway,3000000.0,6.9,,,,,,,,,,
Jingle All the Way,Adventure,5.6,Brian Levant,Arnold Schwarzenegger,60000000.0,129832389.0,Brian Levant,Harvey Korman,60573641.0,Comedy|Family,Jim Belushi,Jingle All the Way,60000000.0,5.4,,,,,,,,,,
She's the One,Comedy,6.0,Edward Burns,Edward Burns,3500000.0,9538948.0,Edward Burns,Frank Vincent,9449219.0,Comedy|Drama|Romance,John Mahoney,She's the One,3500000.0,6.1,,,,,,,,,,
Shine,Biography,7.7,Scott Hicks,Geoffrey Rush,5500000.0,35999081.0,Scott Hicks,Armin Mueller-Stahl,35811509.0,Biography|Drama|Music|Romance,Noah Taylor,Shine,5500000.0,7.7,,,,,,,,,,
Maximum Risk,Action,5.5,Ringo Lam,Jean-Claude Van Damme,25000000.0,14502483.0,Ringo Lam,Zach Grenier,14095303.0,Action|Crime|Mystery|Romance|Thriller,Natasha Henstridge,Maximum Risk,25000000.0,5.4,,,,,,,,,,
Lone Star,Drama,7.4,John Sayles,Chris Cooper,5000000.0,12408986.0,John Sayles,Clifton James,13269963.0,Drama|Mystery,Matthew McConaughey,Lone Star,5000000.0,7.6,,,,,,,,,,
Michael Collins,Biography,7.2,Neil Jordan,Liam Neeson,25000000.0,11135803.0,Neil Jordan,Liam Neeson,11030963.0,Biography|Drama|Thriller|War,Alan Rickman,Michael Collins,28000000.0,7.1,,,,,,,,,,
Phenomenon,Drama,6.4,Jon Turteltaub,John Travolta,32000000.0,152036382.0,Jon Turteltaub,Kyra Sedgwick,104632573.0,Drama|Fantasy|Romance|Sci-Fi,Robert Duvall,Phenomenon,32000000.0,6.4,,,,,,,,,,
Harriet the Spy,Comedy,5.9,Bronwen Hughes,Michelle Trachtenberg,12000000.0,26570048.0,Bronwen Hughes,Eartha Kitt,26539321.0,Comedy|Drama|Family,Gregory Smith,Harriet the Spy,13000000.0,5.9,,,,,,,,,,
Flipper,Adventure,5.3,Alan Shapiro,Paul Hogan,25530000.0,20080020.0,Alan Shapiro,Chelsea Field,20047715.0,Adventure|Family,Paul Hogan,Flipper,25530000.0,5.2,,,,,,,,,,
Evita,Biography,6.3,Alan Parker,Madonna,55000000.0,141047179.0,Alan Parker,Jimmy Nail,49994804.0,Biography|Drama|History|Musical,Andrea Corr,Evita,55000000.0,6.3,,,,,,,,,,
Spy Hard,Action,5.4,Rick Friedberg,Leslie Nielsen,18000000.0,26960191.0,Rick Friedberg,Barry Bostwick,26906039.0,Action|Comedy,Hulk Hogan,Spy Hard,18000000.0,5.3,,,,,,,,,,
Marvin's Room,Drama,6.7,Jerry Zaks,Meryl Streep,23000000.0,12803305.0,Jerry Zaks,Robert De Niro,12782508.0,Drama,Leonardo DiCaprio,Marvin's Room,23000000.0,6.7,,,,,,,,,,
Multiplicity,Comedy,6.1,Harold Ramis,Michael Keaton,45000000.0,21075014.0,Harold Ramis,Brian Doyle-Murray,20101861.0,Comedy|Romance|Sci-Fi,John de Lancie,Multiplicity,45000000.0,6.0,,,,,,,,,,
Everyone Says I Love You,Comedy,6.7,Woody Allen,Woody Allen,20000000.0,9759200.0,Woody Allen,Gaby Hoffmann,9714482.0,Comedy|Musical|Romance,Natasha Lyonne,Everyone Says I Love You,20000000.0,6.8,,,,,,,,,,
Basquiat,Biography,6.9,Julian Schnabel,Jeffrey Wright,3300000.0,3011195.0,Julian Schnabel,Michael Wincott,2961991.0,Biography|Drama,Gary Oldman,Basquiat,3300000.0,6.9,,,,,,,,,,
Blood and Wine,Crime,6.0,Bob Rafelson,Jack Nicholson,22000000.0,1094668.0,Bob Rafelson,Mike Starr,1075288.0,Crime|Drama|Thriller,Harold Perrineau,Blood and Wine,22000000.0,6.1,,,,,,,,,,
Mrs. Winterbourne,Comedy,6.2,Richard Benjamin,Shirley MacLaine,25000000.0,10082005.0,Richard Benjamin,Jane Krakowski,10070000.0,Comedy|Drama|Romance,Brendan Fraser,Mrs. Winterbourne,25000000.0,6.2,,,,,,,,,,
The Glimmer Man,Action,5.4,John Gray,Steven Seagal,45000000.0,20351264.0,John Gray,Bob Gunton,20400913.0,Action|Comedy|Crime|Drama|Thriller,Alexa PenaVega,The Glimmer Man,45000000.0,5.3,,,,,,,,,,
Up Close & Personal,Drama,6.2,Jon Avnet,Robert Redford,60000000.0,100688705.0,Jon Avnet,Stockard Channing,51045801.0,Drama|Romance,Joe Mantegna,Up Close & Personal,60000000.0,6.1,,,,,,,,,,
The Juror,Crime,5.7,Brian Gibson,Demi Moore,44000000.0,22754725.0,Brian Gibson,Demi Moore,44834712.0,Drama|Thriller,Joseph Gordon-Levitt,The Juror,44000000.0,5.6,,,,,,,,,,
Flirting with Disaster,Comedy,6.7,David O. Russell,Ben Stiller,7000000.0,14702438.0,David O. Russell,Mary Tyler Moore,14891000.0,Comedy,Lily Tomlin,Flirting with Disaster,7000000.0,6.8,,,,,,,,,,
Ghosts of Mississippi,Drama,6.7,Rob Reiner,Alec Baldwin,36000000.0,13323144.0,Rob Reiner,Virginia Madsen,13052741.0,Drama|History,Alexa PenaVega,Ghosts of Mississippi,36000000.0,6.7,,,,,,,,,,
Extreme Measures,Crime,6.2,Michael Apted,Hugh Grant,38000000.0,17380126.0,Michael Apted,Paul Guilfoyle,17305211.0,Crime|Drama|Mystery|Thriller,J.K. Simmons,Extreme Measures,38000000.0,6.1,,,,,,,,,,
A Thin Line Between Love and Hate,Comedy,5.7,Martin Lawrence,Martin Lawrence,8000000.0,35599803.0,Martin Lawrence,Lynn Whitfield,34746109.0,Comedy|Crime|Drama|Romance|Thriller,Faizon Love,A Thin Line Between Love and Hate,8000000.0,5.6,,,,,,,,,,
The Pallbearer,Comedy,5.0,Matt Reeves,David Schwimmer,8000000.0,5656388.0,Matt Reeves,Michael Rapaport,,Comedy|Romance,Mark Margolis,The Pallbearer,8000000.0,4.9,,,,,,,,,,
City Hall,Drama,6.2,Harold Becker,Al Pacino,40000000.0,20340204.0,Harold Becker,Martin Landau,20300000.0,Drama|Thriller,Al Pacino,City Hall,40000000.0,6.2,,,,,,,,,,
Mary Reilly,Drama,5.8,Stephen Frears,Julia Roberts,47000000.0,12379402.0,Stephen Frears,Bronagh Gallagher,5600000.0,Drama|Horror|Romance|Thriller,Julia Roberts,Mary Reilly,47000000.0,5.8,,,,,,,,,,
My Fellow Americans,Adventure,6.5,Peter Segal,Jack Lemmon,21500000.0,22313201.0,Peter Segal,Bradley Whitford,22294341.0,Adventure|Comedy,Wilford Brimley,My Fellow Americans,21500000.0,6.5,,,,,,,,,,
Sgt. Bilko,Comedy,5.8,Jonathan Lynn,Steve Martin,39000000.0,37956793.0,Jonathan Lynn,Phil Hartman,30400000.0,Comedy,Austin Pendleton,Sgt. Bilko,39000000.0,5.7,,,,,,,,,,
Girl 6,Comedy,5.2,Spike Lee,Theresa Randle,12000000.0,4939939.0,Spike Lee,Debi Mazar,4903000.0,Comedy|Drama,Michael Imperioli,Girl 6,12000000.0,5.0,,,,,,,,,,
The Funeral,Crime,6.6,Abel Ferrara,Christopher Walken,12500000.0,1227324.0,Abel Ferrara,Vincent Gallo,1227324.0,Crime|Drama,Isabella Rossellini,The Funeral,12500000.0,6.6,,,,,,,,,,
Kansas City,Crime,6.3,Robert Altman,Jennifer Jason Leigh,19000000.0,1356828.0,Robert Altman,Jennifer Jason Leigh,1292527.0,Crime|Drama|Music|Thriller,Steve Buscemi,Kansas City,19000000.0,6.3,,,,,,,,,,
Fled,Action,5.4,Kevin Hooks,Laurence Fishburne,25000000.0,17193231.0,Kevin Hooks,Stephen Baldwin,17100000.0,Action|Adventure|Crime|Drama|Romance,Salma Hayek,Fled,25000000.0,5.3,,,,,,,,,,
Unforgettable,Drama,6.0,John Dahl,Ray Liotta,18000000.0,2821671.0,,Dylan Walsh,,Drama|Mystery,Poppy Montgomery,Unforgettable,,6.7,,,,,,,,,,
The Game,Drama,7.8,David Fincher,Michael Douglas,50000000.0,109423648.0,David Fincher,Armin Mueller-Stahl,48265581.0,Drama|Mystery|Thriller,Deborah Kara Unger,The Game,50000000.0,7.8,,,,,,,,,,
Boogie Nights,Drama,7.9,Paul Thomas Anderson,Mark Wahlberg,15000000.0,43101594.0,Paul Thomas Anderson,Nicole Ari Parker,26384919.0,Drama,Don Cheadle,Boogie Nights,15000000.0,7.9,,,,,,,,,,
Titanic,Drama,7.8,James Cameron,Leonardo DiCaprio,200000000.0,2201647264.0,James Cameron,Kate Winslet,658672302.0,Drama|Romance,Leonardo DiCaprio,Titanic,200000000.0,7.7,,,,,,,,,,
The Fifth Element,Action,7.7,Luc Besson,Bruce Willis,93000000.0,263920180.0,Luc Besson,Bruce Willis,63540020.0,Action|Adventure|Sci-Fi,Milla Jovovich,The Fifth Element,93000000.0,7.7,,,,,,,,,,
Austin Powers: International Man of Mystery,Adventure,7.0,Jay Roach,Mike Myers,16500000.0,67683989.0,Jay Roach,Charles Napier,53868030.0,Comedy|Crime,Will Ferrell,Austin Powers: International Man of Mystery,17000000.0,7.0,,,,,,,,,,
Lolita,Drama,6.9,Adrian Lyne,Jeremy Irons,62000000.0,1071255.0,Stanley Kubrick,Shelley Winters,,Crime|Drama|Romance,James Mason,Lolita,2000000.0,7.7,,,,,,,,,,
Good Will Hunting,Drama,8.3,Gus Van Sant,Robin Williams,10000000.0,225933435.0,Gus Van Sant,Matt Damon,138339411.0,Drama,Robin Williams,Good Will Hunting,10000000.0,8.3,,,,,,,,,,
Starship Troopers,Action,7.2,Paul Verhoeven,Casper Van Dien,105000000.0,121214377.0,Paul Verhoeven,Patrick Muldoon,54700065.0,Action|Sci-Fi|War,Jake Busey,Starship Troopers,105000000.0,7.2,,,,,,,,,,
The Devil's Advocate,Drama,7.5,Taylor Hackford,Keanu Reeves,57000000.0,152944660.0,Taylor Hackford,Al Pacino,60984028.0,Drama|Mystery|Thriller,Keanu Reeves,The Devil's Advocate,57000000.0,7.5,,,,,,,,,,
Con Air,Action,6.9,Simon West,Nicolas Cage,75000000.0,224012234.0,Simon West,Monica Potter,101087161.0,Action|Crime|Thriller,Steve Buscemi,Con Air,75000000.0,6.8,,,,,,,,,,
Jackie Brown,Crime,7.5,Quentin Tarantino,Pam Grier,12000000.0,39673807.0,Quentin Tarantino,Sid Haig,39647595.0,Crime|Thriller,Robert De Niro,Jackie Brown,12000000.0,7.5,,,,,,,,,,
L.A. Confidential,Crime,8.2,Curtis Hanson,Kevin Spacey,35000000.0,126216940.0,Curtis Hanson,Matt McCoy,64604977.0,Crime|Drama|Mystery|Thriller,Kevin Spacey,L.A. Confidential,35000000.0,8.3,,,,,,,,,,
Contact,Drama,7.5,Robert Zemeckis,Jodie Foster,90000000.0,171120329.0,Robert Zemeckis,Tom Skerritt,100853835.0,Drama|Mystery|Sci-Fi|Thriller,Matthew McConaughey,Contact,90000000.0,7.4,,,,,,,,,,
Men in Black,Action,7.3,Barry Sonnenfeld,Tommy Lee Jones,90000000.0,589390539.0,Barry Sonnenfeld,Rip Torn,250147615.0,Adventure|Comedy|Family|Mystery|Sci-Fi,Will Smith,Men in Black,90000000.0,7.3,,,,,,,,,,
Air Force One,Action,6.5,Wolfgang Petersen,Harrison Ford,85000000.0,315156409.0,Wolfgang Petersen,Gary Oldman,172620724.0,Action|Adventure|Drama|Thriller,Harrison Ford,Air Force One,85000000.0,6.4,,,,,,,,,,
Batman & Robin,Action,3.8,Joel Schumacher,Arnold Schwarzenegger,125000000.0,238235719.0,Joel Schumacher,Vivica A. Fox,107285004.0,Action,Michael Gough,Batman & Robin,125000000.0,3.7,,,,,,,,,,
Event Horizon,Horror,6.7,Paul W.S. Anderson,Laurence Fishburne,60000000.0,26673829.0,Paul W.S. Anderson,Joely Richardson,26616590.0,Horror|Sci-Fi|Thriller,Sean Pertwee,Event Horizon,60000000.0,6.7,,,,,,,,,,
Dante's Peak,Action,6.0,Roger Donaldson,Pierce Brosnan,116000000.0,178127760.0,Roger Donaldson,Grant Heslov,67155742.0,Action|Adventure|Thriller,Jamie Renée Smith,Dante's Peak,116000000.0,5.8,,,,,,,,,,
The Lost World: Jurassic Park,Action,6.6,Steven Spielberg,Jeff Goldblum,73000000.0,618638999.0,Steven Spielberg,Richard Schiff,229074524.0,Action|Adventure|Sci-Fi,Ariana Richards,The Lost World: Jurassic Park,73000000.0,6.5,,,,,,,,,,
Princess Mononoke,Animation,8.4,Hayao Miyazaki,Yôji Matsuda,,169785704.0,Hayao Miyazaki,Jada Pinkett Smith,2298191.0,Adventure|Animation|Fantasy,Minnie Driver,Princess Mononoke,2400000000.0,8.4,,,,,,,,,,
Scream 2,Horror,6.2,Wes Craven,Neve Campbell,24000000.0,172363301.0,Wes Craven,Jada Pinkett Smith,101334374.0,Horror|Mystery,Omar Epps,Scream 2,24000000.0,6.1,,,,,,,,,,
Face/Off,Action,7.2,John Woo,John Travolta,80000000.0,245676146.0,John Woo,CCH Pounder,112225777.0,Action|Crime|Sci-Fi|Thriller,Nicolas Cage,Face/Off,80000000.0,7.3,,,,,,,,,,
As Good as It Gets,Comedy,7.7,James L. Brooks,Jack Nicholson,50000000.0,314178011.0,James L. Brooks,Yeardley Smith,147637474.0,Comedy|Drama|Romance,Lupe Ontiveros,As Good as It Gets,50000000.0,7.7,,,,,,,,,,
Gattaca,Drama,7.8,Andrew Niccol,Ethan Hawke,36000000.0,12532777.0,Andrew Niccol,Xander Berkeley,12339633.0,Drama|Sci-Fi|Thriller,Blair Underwood,Gattaca,36000000.0,7.8,,,,,,,,,,
The Rainmaker,Crime,7.2,Francis Ford Coppola,Matt Damon,40000000.0,45916769.0,Francis Ford Coppola,Dean Stockwell,45856732.0,Crime|Drama|Thriller,Matt Damon,The Rainmaker,40000000.0,7.1,,,,,,,,,,
I Know What You Did Last Summer,Horror,5.7,Jim Gillespie,Jennifer Love Hewitt,17000000.0,125586134.0,Jim Gillespie,Sarah Michelle Gellar,72219395.0,Horror|Mystery|Thriller,Muse Watson,I Know What You Did Last Summer,17000000.0,5.6,,,,,,,,,,
Alien: Resurrection,Action,6.2,Jean-Pierre Jeunet,Sigourney Weaver,75000000.0,161376069.0,Jean-Pierre Jeunet,Michael Wincott,47748610.0,Action|Horror|Sci-Fi,Gary Dourdan,Alien: Resurrection,75000000.0,6.3,,,,,,,,,,
Cube,Drama,7.2,Vincenzo Natali,Nicole de Boer,,565727.0,Vincenzo Natali,Julian Richings,489220.0,Mystery|Sci-Fi|Thriller,David Hewlett,Cube,365000.0,7.3,,,,,,,,,,
Liar Liar,Comedy,6.9,Tom Shadyac,Jim Carrey,45000000.0,302710615.0,Tom Shadyac,Swoosie Kurtz,181395380.0,Comedy|Fantasy|Romance,Maura Tierney,Liar Liar,45000000.0,6.8,,,,,,,,,,
Donnie Brasco,Biography,7.7,Mike Newell,Al Pacino,35000000.0,124909762.0,Mike Newell,Al Pacino,41954997.0,Biography|Crime|Drama,Johnny Depp,Donnie Brasco,35000000.0,7.8,,,,,,,,,,
George of the Jungle,Action,5.5,Sam Weisman,Brendan Fraser,55000000.0,174463257.0,Sam Weisman,Abraham Benrubi,105263257.0,Action|Adventure|Comedy|Family|Romance,Brendan Fraser,George of the Jungle,55000000.0,5.4,,,,,,,,,,
Anastasia,Animation,7.2,Don Bluth,Meg Ryan,50000000.0,139804348.0,Don Bluth,Kelsey Grammer,58297830.0,Adventure|Animation|Drama|Family|Fantasy|Musical|Mystery|Romance,Kirsten Dunst,Anastasia,50000000.0,7.1,,,,,,,,,,
Midnight in the Garden of Good and Evil,Crime,6.6,Clint Eastwood,John Cusack,35000000.0,25105255.0,Clint Eastwood,Bob Gunton,25078937.0,Crime|Drama|Mystery|Thriller,Kevin Spacey,Midnight in the Garden of Good and Evil,30000000.0,6.6,,,,,,,,,,
The Edge,Action,6.9,Lee Tamahori,Anthony Hopkins,30000000.0,43312294.0,Lee Tamahori,Harold Perrineau,27779888.0,Action|Adventure|Drama|Thriller,Anthony Hopkins,The Edge,,6.9,,,,,,,,,,
My Best Friend's Wedding,Comedy,6.3,P.J. Hogan,Julia Roberts,38000000.0,299288605.0,P.J. Hogan,Christopher Masterson,126805112.0,Comedy|Romance,Julia Roberts,My Best Friend's Wedding,46000000.0,6.3,,,,,,,,,,
Anaconda,Action,4.8,Luis Llosa,Jon Voight,45000000.0,136885767.0,Luis Llosa,Eric Stoltz,65557989.0,Action|Adventure|Horror|Thriller,Frank Welker,Anaconda,45000000.0,4.6,,,,,,,,,,
Tomorrow Never Dies,Action,6.5,Roger Spottiswoode,Pierce Brosnan,110000000.0,333011068.0,Roger Spottiswoode,Colin Salmon,125332007.0,Action|Adventure|Thriller,Vincent Schiavelli,Tomorrow Never Dies,110000000.0,6.5,,,,,,,,,,
Speed 2: Cruise Control,Action,3.9,Jan de Bont,Sandra Bullock,160000000.0,164508066.0,Jan de Bont,Temuera Morrison,48068396.0,Action|Crime|Romance|Thriller,Jason Patric,Speed 2: Cruise Control,160000000.0,3.7,,,,,,,,,,
The Saint,Action,6.2,Phillip Noyce,Val Kilmer,68000000.0,118063304.0,Phillip Noyce,Michael Byrne,61355436.0,Action|Adventure|Romance|Sci-Fi|Thriller,Alun Armstrong,The Saint,68000000.0,6.2,,,,,,,,,,
The Full Monty,Comedy,7.2,Peter Cattaneo,Robert Carlyle,3500000.0,257938649.0,Peter Cattaneo,Mark Addy,45857453.0,Comedy|Drama|Music,Tom Wilkinson,The Full Monty,3500000.0,7.2,,,,,,,,,,
Spawn,Action,5.2,Mark A.Z. Dippé,Michael Jai White,40000000.0,87840042.0,Mark A.Z. Dippé,Frank Welker,54967359.0,Action|Horror,Michael Jai White,Spawn,40000000.0,5.2,,,,,,,,,,
Seven Years in Tibet,Adventure,7.1,Jean-Jacques Annaud,Brad Pitt,70000000.0,131457682.0,Jean-Jacques Annaud,Mako,37901509.0,Adventure|Biography|Drama|History|War,Brad Pitt,Seven Years in Tibet,70000000.0,7.0,,,,,,,,,,
Cop Land,Crime,6.9,James Mangold,Sylvester Stallone,15000000.0,44862187.0,James Mangold,Sylvester Stallone,44886089.0,Crime|Drama|Thriller,Robert De Niro,Cop Land,10000000.0,6.9,,,,,,,,,,
In & Out,Comedy,6.4,Frank Oz,Kevin Kline,35000000.0,63856929.0,Frank Oz,Wilford Brimley,63826569.0,Comedy,Tom Selleck,In & Out,35000000.0,6.3,,,,,,,,,,
Chasing Amy,Comedy,7.2,Kevin Smith,Ben Affleck,250000.0,12021272.0,Kevin Smith,Ethan Suplee,12006514.0,Comedy|Drama|Romance,Matt Damon,Chasing Amy,250000.0,7.3,,,,,,,,,,
Conspiracy Theory,Action,6.7,Richard Donner,Mel Gibson,75000000.0,136982834.0,Richard Donner,Alex McArthur,76081498.0,Action|Crime|Mystery|Romance|Thriller,Julia Roberts,Conspiracy Theory,75000000.0,6.7,,,,,,,,,,
Breakdown,Crime,6.9,Jonathan Mostow,Kurt Russell,36000000.0,50159144.0,Jonathan Mostow,M.C. Gainey,50129186.0,Action|Crime|Drama|Mystery|Thriller,Kathleen Quinlan,Breakdown,36000000.0,6.9,,,,,,,,,,
G.I. Jane,Action,6.0,Ridley Scott,Demi Moore,50000000.0,48169156.0,Ridley Scott,Demi Moore,48154732.0,Action|Drama|War,Viggo Mortensen,G.I. Jane,50000000.0,5.8,,,,,,,,,,
