name,genre,score,director,star,budget_x,gross_x,director_name,actor_2_name,gross_y,genres,actor_1_name,movie_title,budget_y,imdb_score
The Secret of Kells,Animation,7.6,Tomm Moore,Evan McGuire,8000000.0,1803412.0,Tomm Moore,Mick Lally,686383.0,Adventure|Animation|Family|Fantasy,Sean Lennon,The Secret of Kells,6500000.0,7.7
"The Goods: Live Hard, Sell Hard",Comedy,5.8,Neal Brennan,Jeremy Piven,10000000.0,15300885.0,Neal Brennan,Noureen DeWulf,15102127.0,Comedy,Rob Riggle,"The Goods: Live Hard, Sell Hard",,5.8
Miss March,Comedy,5.0,Zach Cregger,Zach Cregger,6000000.0,4591629.0,Zach Cregger,Windell Middlebrooks,4542775.0,Comedy|Romance,Hugh M. Hefner,Miss March,6000000.0,5.1
Aliens in the Attic,Adventure,5.4,John Schultz,Ashley Tisdale,45000000.0,57881056.0,John Schultz,Carter Jenkins,25200412.0,Adventure|Comedy|Family|Fantasy|Sci-Fi,Malese Jow,Aliens in the Attic,45000000.0,5.4
Street Fighter: The Legend of Chun-Li,Action,3.7,Andrzej Bartkowiak,Kristin Kreuk,18000000.0,12764201.0,Andrzej Bartkowiak,Robin Shou,8742261.0,Action|Crime|Drama|Mystery|Thriller,Chris Klein,Street Fighter: The Legend of Chun-Li,18000000.0,3.7
The Damned United,Biography,7.5,Tom Hooper,Colm Meaney,10000000.0,4091378.0,Tom Hooper,Mark Bazeley,449558.0,Biography|Drama|Sport,Stephen Graham,The Damned United,10000000.0,7.6
Gentlemen Broncos,Adventure,6.2,Jared Hess,Michael Angarano,10000000.0,118492.0,Jared Hess,Michael Angarano,113155.0,Adventure|Comedy|Sci-Fi,Jizelle Jade,Gentlemen Broncos,,6.1
Chéri,Comedy,6.2,Stephen Frears,Michelle Pfeiffer,23000000.0,9368242.0,Stephen Frears,Iben Hjejle,2708188.0,Comedy|Drama|Romance,Tom Burke,Chéri,23000000.0,6.2
Tanner Hall,Drama,5.8,Francesca Gregorini,Rooney Mara,3000000.0,5073.0,Francesca Gregorini,Amy Sedaris,5005.0,Drama,Tom Everett Scott,Tanner Hall,3000000.0,5.9
Inception,Action,8.8,Christopher Nolan,Leonardo DiCaprio,160000000.0,836836967.0,Christopher Nolan,Tom Hardy,292568851.0,Action|Adventure|Sci-Fi|Thriller,Leonardo DiCaprio,Inception,160000000.0,8.8
Iron Man 2,Action,7.0,Jon Favreau,Robert Downey Jr.,200000000.0,623933331.0,Jon Favreau,Scarlett Johansson,312057433.0,Action|Adventure|Sci-Fi,Robert Downey Jr.,Iron Man 2,200000000.0,7.0
Shutter Island,Mystery,8.2,Martin Scorsese,Leonardo DiCaprio,80000000.0,294805697.0,Martin Scorsese,Joseph Sikora,127968405.0,Mystery|Thriller,Leonardo DiCaprio,Shutter Island,80000000.0,8.1
Scott Pilgrim vs. the World,Action,7.5,Edgar Wright,Michael Cera,60000000.0,48917974.0,Edgar Wright,Kieran Culkin,31494270.0,Action|Comedy|Fantasy|Romance,Anna Kendrick,Scott Pilgrim vs. the World,60000000.0,7.5
Grown Ups,Comedy,5.9,Dennis Dugan,Adam Sandler,80000000.0,271457301.0,Dennis Dugan,Adam Sandler,162001186.0,Comedy,Steve Buscemi,Grown Ups,80000000.0,6.0
She's Out of My League,Comedy,6.4,Jim Field Smith,Jay Baruchel,20000000.0,49779728.0,Jim Field Smith,Kim Shaw,31584722.0,Comedy|Romance,Mike Vogel,She's Out of My League,20000000.0,6.4
Kick-Ass,Action,7.6,Matthew Vaughn,Aaron Taylor-Johnson,30000000.0,96188903.0,Matthew Vaughn,Deborah Twiss,48043505.0,Action|Comedy,Elizabeth McGovern,Kick-Ass,30000000.0,7.7
Black Swan,Drama,8.0,Darren Aronofsky,Natalie Portman,13000000.0,329398046.0,Darren Aronofsky,Mila Kunis,106952327.0,Drama|Thriller,Natalie Portman,Black Swan,13000000.0,8.0
The Town,Crime,7.5,Ben Affleck,Ben Affleck,37000000.0,154026136.0,Ben Affleck,Jon Hamm,92173235.0,Crime|Drama|Thriller,Jeremy Renner,The Town,37000000.0,7.6
Flipped,Comedy,7.7,Rob Reiner,Madeline Carroll,14000000.0,4324817.0,Rob Reiner,Rebecca De Mornay,1752214.0,Comedy|Drama|Romance,Madeline Carroll,Flipped,14000000.0,7.7
The Social Network,Biography,7.7,David Fincher,Jesse Eisenberg,40000000.0,224920375.0,David Fincher,Dustin Fitzsimons,96917897.0,Biography|Drama,Andrew Garfield,The Social Network,40000000.0,7.7
Robin Hood,Action,6.6,Ridley Scott,Russell Crowe,200000000.0,321669741.0,Ridley Scott,William Hurt,105219735.0,Action|Adventure|Drama|History,Mark Addy,Robin Hood,200000000.0,6.7
Robin Hood,Action,5.3,Otto Bathurst,Taron Egerton,100000000.0,86493046.0,Ridley Scott,William Hurt,105219735.0,Action|Adventure|Drama|History,Mark Addy,Robin Hood,200000000.0,6.7
Monsters,Adventure,6.4,Gareth Edwards,Scoot McNairy,500000.0,5060438.0,Gareth Edwards,Whitney Able,237301.0,Drama|Sci-Fi|Thriller,Scoot McNairy,Monsters,500000.0,6.4
Insidious,Horror,6.8,James Wan,Patrick Wilson,1500000.0,99557032.0,James Wan,Barbara Hershey,53991137.0,Fantasy|Horror|Mystery|Thriller,Lin Shaye,Insidious,1500000.0,6.8
Tangled,Animation,7.7,Nathan Greno,Mandy Moore,260000000.0,592462816.0,Nathan Greno,Donna Murphy,200807262.0,Adventure|Animation|Comedy|Family|Fantasy|Musical|Romance,Brad Garrett,Tangled,260000000.0,7.8
RED,Action,7.0,Robert Schwentke,Bruce Willis,58000000.0,199006387.0,Robert Schwentke,Morgan Freeman,90356857.0,Action|Comedy|Crime|Thriller,Bruce Willis,RED,58000000.0,7.1
I Spit on Your Grave,Horror,6.3,Steven R. Monroe,Sarah Butler,2000000.0,1278650.0,Steven R. Monroe,Chad Lindberg,92401.0,Horror|Thriller,Sarah Butler,I Spit on Your Grave,2000000.0,6.3
The Last Airbender,Action,4.0,M. Night Shyamalan,Noah Ringer,150000000.0,319713881.0,M. Night Shyamalan,Noah Ringer,131564731.0,Action|Adventure|Family|Fantasy,Seychelle Gabriel,The Last Airbender,150000000.0,4.2
How to Train Your Dragon,Animation,8.1,Dean DeBlois,Jay Baruchel,165000000.0,494879471.0,Dean DeBlois,America Ferrera,217387997.0,Adventure|Animation|Family|Fantasy,Gerard Butler,How to Train Your Dragon,165000000.0,8.2
The American,Crime,6.3,Anton Corbijn,George Clooney,20000000.0,67876281.0,Anton Corbijn,Thekla Reuten,35596227.0,Crime|Drama|Thriller,Violante Placido,The American,20000000.0,6.3
Incendies,Drama,8.3,Denis Villeneuve,Lubna Azabal,6800000.0,7099598.0,Denis Villeneuve,Mélissa Désormeaux-Poulin,6857096.0,Drama|Mystery|War,Lubna Azabal,Incendies,6800000.0,8.2
Sex and the City 2,Comedy,4.5,Michael Patrick King,Sarah Jessica Parker,100000000.0,290745055.0,Michael Patrick King,Liza Minnelli,95328937.0,Comedy|Drama|Romance,Chris Noth,Sex and the City 2,100000000.0,4.3
Burlesque,Drama,6.4,Steve Antin,Cher,55000000.0,89520336.0,Steve Antin,Peter Gallagher,39440655.0,Drama|Music|Musical|Romance,Eric Dane,Burlesque,55000000.0,6.4
Alice in Wonderland,Adventure,6.4,Tim Burton,Mia Wasikowska,200000000.0,1025468216.0,Tim Burton,Alan Rickman,334185206.0,Adventure|Family|Fantasy,Johnny Depp,Alice in Wonderland,200000000.0,6.5
Alice in Wonderland,Adventure,6.4,Tim Burton,Mia Wasikowska,200000000.0,1025468216.0,Tim Burton,Alan Rickman,334185206.0,Adventure|Family|Fantasy,Johnny Depp,Alice in Wonderland,200000000.0,6.5
Despicable Me,Animation,7.6,Pierre Coffin,Steve Carell,69000000.0,543113985.0,Pierre Coffin,Miranda Cosgrove,251501645.0,Animation|Comedy|Family,Steve Carell,Despicable Me,69000000.0,7.7
Love & Other Drugs,Comedy,6.7,Edward Zwick,Jake Gyllenhaal,30000000.0,102820008.0,Edward Zwick,Anne Hathaway,32357532.0,Comedy|Drama|Romance,Jake Gyllenhaal,Love & Other Drugs,30000000.0,6.7
True Grit,Drama,7.6,Ethan Coen,Jeff Bridges,38000000.0,252276927.0,Ethan Coen,Jeff Bridges,171031347.0,Adventure|Drama|Western,Matt Damon,True Grit,38000000.0,7.7
The Tourist,Action,6.0,Florian Henckel von Donnersmarck,Johnny Depp,100000000.0,278780441.0,Florian Henckel von Donnersmarck,Angelina Jolie Pitt,67631157.0,Action|Romance|Thriller,Johnny Depp,The Tourist,100000000.0,6.0
The Tourist,Action,6.0,Florian Henckel von Donnersmarck,Johnny Depp,100000000.0,278780441.0,Florian Henckel von Donnersmarck,Angelina Jolie Pitt,67631157.0,Action|Romance|Thriller,Johnny Depp,The Tourist,100000000.0,6.0
The Twilight Saga: Eclipse,Action,5.0,David Slade,Kristen Stewart,68000000.0,698491347.0,David Slade,Kristen Stewart,300523113.0,Adventure|Drama|Fantasy|Romance,Robert Pattinson,The Twilight Saga: Eclipse,68000000.0,4.9
Percy Jackson & the Olympians: The Lightning Thief,Adventure,5.9,Chris Columbus,Logan Lerman,95000000.0,226497209.0,Chris Columbus,Rosario Dawson,88761720.0,Adventure|Family|Fantasy,Logan Lerman,Percy Jackson & the Olympians: The Lightning Thief,95000000.0,5.9
The Book of Eli,Action,6.9,Albert Hughes,Denzel Washington,80000000.0,157107755.0,Albert Hughes,Mila Kunis,94822707.0,Action|Adventure|Drama|Thriller,Denzel Washington,The Book of Eli,80000000.0,6.9
Blue Valentine,Drama,7.3,Derek Cianfrance,Ryan Gosling,1000000.0,15440333.0,Derek Cianfrance,Mike Vogel,9701559.0,Drama|Romance,Ryan Gosling,Blue Valentine,3500000.0,7.4
Knight and Day,Action,6.3,James Mangold,Tom Cruise,117000000.0,261989769.0,James Mangold,Marc Blucas,76418654.0,Action|Comedy|Romance,Tom Cruise,Knight and Day,117000000.0,6.3
Piranha 3D,Comedy,5.4,Alexandre Aja,Elisabeth Shue,24000000.0,83188165.0,Alexandre Aja,Kelly Brook,25003072.0,Comedy|Horror,Adam Scott,Piranha 3D,24000000.0,5.5
127 Hours,Biography,7.5,Danny Boyle,James Franco,18000000.0,60738797.0,Danny Boyle,Treat Williams,18329466.0,Adventure|Biography|Drama|Thriller,James Franco,127 Hours,18000000.0,7.6
The Expendables,Action,6.5,Sylvester Stallone,Sylvester Stallone,80000000.0,274470394.0,Sylvester Stallone,Sylvester Stallone,102981571.0,Action|Adventure|Thriller,Jason Statham,The Expendables,80000000.0,6.5
The Other Guys,Action,6.6,Adam McKay,Will Ferrell,100000000.0,170458922.0,Adam McKay,Will Ferrell,119219978.0,Action|Comedy|Crime,Dwayne Johnson,The Other Guys,100000000.0,6.7
TRON: Legacy,Action,6.8,Joseph Kosinski,Jeff Bridges,170000000.0,400063852.0,Joseph Kosinski,Olivia Wilde,172051787.0,Action|Adventure|Sci-Fi,Jeff Bridges,TRON: Legacy,170000000.0,6.8
TRON: Legacy,Action,6.8,Joseph Kosinski,Jeff Bridges,170000000.0,400063852.0,Joseph Kosinski,Olivia Wilde,172051787.0,Action|Adventure|Sci-Fi,Jeff Bridges,TRON: Legacy,170000000.0,6.8
Toy Story 3,Animation,8.2,Lee Unkrich,Tom Hanks,200000000.0,1066970811.0,Lee Unkrich,John Ratzenberger,414984497.0,Adventure|Animation|Comedy|Family|Fantasy,Tom Hanks,Toy Story 3,200000000.0,8.3
The Next Three Days,Action,7.3,Paul Haggis,Russell Crowe,30000000.0,67448651.0,Paul Haggis,Daniel Stern,21129348.0,Crime|Drama|Romance|Thriller,Olivia Wilde,The Next Three Days,35000000.0,7.4
Easy A,Comedy,7.0,Will Gluck,Emma Stone,8000000.0,75026327.0,Will Gluck,Dan Byrd,58401464.0,Comedy|Romance,Emma Stone,Easy A,8000000.0,7.1
The King's Speech,Biography,8.0,Tom Hooper,Colin Firth,15000000.0,427374317.0,Tom Hooper,Jennifer Ehle,138795342.0,Biography|Drama|History|Romance,Colin Firth,The King's Speech,15000000.0,8.0
The Fighter,Biography,7.8,David O. Russell,Mark Wahlberg,25000000.0,129190869.0,David O. Russell,Jack McGee,93571803.0,Biography|Drama|Sport,Christian Bale,The Fighter,25000000.0,7.9
Machete,Action,6.6,Ethan Maniquis,Danny Trejo,10500000.0,45491656.0,Ethan Maniquis,Don Johnson,26589953.0,Action|Crime|Thriller,Robert De Niro,Machete,10500000.0,6.7
The Debt,Drama,6.8,John Madden,Helen Mirren,20000000.0,45636368.0,John Madden,Jesper Christensen,31146570.0,Drama|Thriller,Tom Wilkinson,The Debt,20000000.0,6.9
Megamind,Animation,7.2,Tom McGrath,Will Ferrell,130000000.0,321885765.0,Tom McGrath,Brad Pitt,148337537.0,Action|Animation|Comedy|Family|Sci-Fi,J.K. Simmons,Megamind,130000000.0,7.3
The Losers,Action,6.3,Sylvain White,Idris Elba,25000000.0,29397654.0,Sylvain White,Jason Patric,23527955.0,Action|Crime|Drama|Mystery|Thriller,Chris Evans,The Losers,25000000.0,6.4
Unstoppable,Action,6.8,Tony Scott,Denzel Washington,100000000.0,167805466.0,Tony Scott,Rosario Dawson,81557479.0,Action|Thriller,Denzel Washington,Unstoppable,100000000.0,6.8
Eat Pray Love,Biography,5.8,Ryan Murphy,Julia Roberts,60000000.0,204594016.0,Ryan Murphy,Julia Roberts,80574010.0,Drama|Romance,James Franco,Eat Pray Love,60000000.0,5.7
Centurion,Action,6.3,Neil Marshall,Michael Fassbender,12000000.0,6890432.0,Neil Marshall,JJ Feild,122288.0,Action|Adventure|Drama|History|Thriller|War,Michael Fassbender,Centurion,,6.4
The A-Team,Action,6.7,Joe Carnahan,Liam Neeson,110000000.0,177238796.0,,Dirk Benedict,,Action|Adventure|Crime,George Peppard,The A-Team,,7.6
Animal Kingdom,Crime,7.3,David Michôd,James Frecheville,,7209912.0,,Daniella Alonso,,Crime|Drama,Dorian Missick,Animal Kingdom,,8.1
Hot Tub Time Machine,Comedy,6.4,Steve Pink,John Cusack,36000000.0,64780213.0,Steve Pink,Collette Wolfe,50213619.0,Comedy|Sci-Fi,Charlie McDermott,Hot Tub Time Machine,36000000.0,6.4
Diary of a Wimpy Kid,Animation,6.2,Thor Freudenthal,Zachary Gordon,15000000.0,76196538.0,Thor Freudenthal,Zachary Gordon,64001297.0,Comedy|Family,Chloë Grace Moretz,Diary of a Wimpy Kid,15000000.0,6.2
Never Let Me Go,Drama,7.1,Mark Romanek,Keira Knightley,15000000.0,9918093.0,Mark Romanek,Charlie Rowe,2412045.0,Drama|Romance|Sci-Fi,Andrew Garfield,Never Let Me Go,15000000.0,7.2
Predators,Action,6.4,Nimród Antal,Adrien Brody,40000000.0,127233108.0,Nimród Antal,Alice Braga,52000688.0,Action|Adventure|Sci-Fi|Thriller,Topher Grace,Predators,40000000.0,6.4
Buried,Drama,7.0,Rodrigo Cortés,Ryan Reynolds,3000000.0,19439764.0,Rodrigo Cortés,Samantha Mathis,1028658.0,Drama|Mystery|Thriller,Ryan Reynolds,Buried,3000000.0,7.0
Legion,Action,5.3,Scott Stewart,Paul Bettany,26000000.0,67918658.0,Scott Stewart,Kate Walsh,40168080.0,Action|Fantasy|Horror,Dennis Quaid,Legion,26000000.0,5.2
Remember Me,Drama,7.1,Allen Coulter,Robert Pattinson,16000000.0,56032889.0,Allen Coulter,Lena Olin,19057024.0,Drama|Romance,Robert Pattinson,Remember Me,16000000.0,7.2
Jonah Hex,Action,4.7,Jimmy Hayward,Josh Brolin,47000000.0,10903312.0,Jimmy Hayward,Billy Blair,10539414.0,Action|Drama|Fantasy|Thriller|Western,Michael Fassbender,Jonah Hex,47000000.0,4.7
Salt,Action,6.4,Phillip Noyce,Angelina Jolie,110000000.0,293503354.0,Phillip Noyce,Andre Braugher,118311368.0,Action|Crime|Mystery|Thriller,Angelina Jolie Pitt,Salt,110000000.0,6.4
Morning Glory,Comedy,6.5,Roger Michell,Rachel McAdams,40000000.0,60040976.0,Roger Michell,Patti D'Arbanville,30993544.0,Comedy|Drama|Romance,Noah Bean,Morning Glory,40000000.0,6.5
Winter's Bone,Drama,7.2,Debra Granik,Jennifer Lawrence,2000000.0,13796834.0,Debra Granik,Shelley Waggener,6531491.0,Drama,Jennifer Lawrence,Winter's Bone,2000000.0,7.2
Resident Evil: Afterlife,Action,5.8,Paul W.S. Anderson,Milla Jovovich,60000000.0,300228084.0,Paul W.S. Anderson,Boris Kodjoe,60128566.0,Action|Adventure|Horror|Sci-Fi,Milla Jovovich,Resident Evil: Afterlife,60000000.0,5.9
Takers,Action,6.2,John Luessenhop,Chris Brown,32000000.0,80205382.0,John Luessenhop,Hayden Christensen,57744720.0,Action|Crime|Thriller,Paul Walker,Takers,20000000.0,6.2
Killers,Action,5.5,Robert Luketic,Katherine Heigl,75000000.0,98159963.0,Robert Luketic,Lisa Ann Walter,47000485.0,Action|Comedy|Romance|Thriller,Tom Selleck,Killers,75000000.0,5.4
Tucker and Dale vs Evil,Comedy,7.5,Eli Craig,Tyler Labine,,5224938.0,Eli Craig,Tyler Labine,223615.0,Comedy|Horror,Katrina Bowden,Tucker and Dale vs Evil,,7.6
Due Date,Comedy,6.5,Todd Phillips,Robert Downey Jr.,65000000.0,211780824.0,Todd Phillips,RZA,100448498.0,Comedy|Drama,Robert Downey Jr.,Due Date,65000000.0,6.6
Devil,Horror,6.2,John Erick Dowdle,Chris Messina,10000000.0,62695489.0,John Erick Dowdle,Bokeem Woodbine,33583175.0,Horror|Mystery|Thriller,Bojana Novakovic,Devil,10000000.0,6.3
Green Zone,Action,6.8,Paul Greengrass,Matt Damon,100000000.0,154711438.0,Paul Greengrass,Sean Huze,35024475.0,Action|Drama|Thriller|War,Matt Damon,Green Zone,100000000.0,6.9
Faster,Action,6.4,George Tillman Jr.,Dwayne Johnson,24000000.0,35626958.0,George Tillman Jr.,Tom Berenger,23225911.0,Action|Crime|Drama|Thriller,Dwayne Johnson,Faster,24000000.0,6.5
Super,Action,6.7,James Gunn,Rainn Wilson,2500000.0,422618.0,James Gunn,Rainn Wilson,322157.0,Comedy|Crime|Drama,Linda Cardellini,Super,2500000.0,6.8
It's Kind of a Funny Story,Comedy,7.1,Anna Boden,Keir Gilchrist,8000000.0,6491240.0,Anna Boden,Jeremy Davies,6350058.0,Comedy|Drama|Romance,Zoë Kravitz,It's Kind of a Funny Story,8000000.0,7.2
The Crazies,Horror,6.5,Breck Eisner,Radha Mitchell,20000000.0,54806823.0,Breck Eisner,Glenn Morshower,39103378.0,Horror|Thriller,Radha Mitchell,The Crazies,20000000.0,6.5
Shrek Forever After,Animation,6.3,Mike Mitchell,Mike Myers,165000000.0,752600867.0,Mike Mitchell,Kathy Griffin,238371987.0,Adventure|Animation|Comedy|Family|Fantasy,Jon Hamm,Shrek Forever After,165000000.0,6.4
Let Me In,Drama,7.1,Matt Reeves,Kodi Smit-McPhee,20000000.0,27093592.0,Matt Reeves,Dylan Minnette,12134420.0,Drama|Fantasy|Horror|Mystery,Chloë Grace Moretz,Let Me In,20000000.0,7.2
The Wolfman,Drama,5.8,Joe Johnston,Benicio Del Toro,,,Joe Johnston,Simon Merrells,61937495.0,Drama|Fantasy|Horror|Thriller,Anthony Hopkins,The Wolfman,150000000.0,5.8
The Kids Are All Right,Comedy,7.0,Lisa Cholodenko,Annette Bening,4000000.0,34758951.0,Lisa Cholodenko,Mia Wasikowska,20803237.0,Comedy|Drama,Josh Hutcherson,The Kids Are All Right,3500000.0,7.1
Date Night,Comedy,6.3,Shawn Levy,Steve Carell,55000000.0,152263880.0,Shawn Levy,James Franco,98711404.0,Comedy|Crime|Romance|Thriller,Mila Kunis,Date Night,55000000.0,6.3
Leap Year,Comedy,6.5,Anand Tucker,Amy Adams,19000000.0,32686500.0,Anand Tucker,Kaitlin Olson,12561.0,Comedy|Romance,Adam Scott,Leap Year,19000000.0,6.4
Four Lions,Comedy,7.3,Christopher Morris,Will Adamsdale,,6149356.0,Christopher Morris,Riz Ahmed,304137.0,Comedy|Crime|Drama,Kayvan Novak,Four Lions,,7.3
Little Fockers,Comedy,5.5,Paul Weitz,Ben Stiller,100000000.0,310650585.0,Paul Weitz,Blythe Danner,148383780.0,Comedy|Romance,Robert De Niro,Little Fockers,100000000.0,5.5
The Runaways,Biography,6.5,Floria Sigismondi,Kristen Stewart,10000000.0,4681651.0,Floria Sigismondi,Scout Taylor-Compton,3571735.0,Biography|Drama|Music,Kristen Stewart,The Runaways,10000000.0,6.6
The Sorcerer's Apprentice,Action,6.1,Jon Turteltaub,Nicolas Cage,150000000.0,215283742.0,Jon Turteltaub,Omar Benson Miller,63143812.0,Action|Adventure|Family|Fantasy,Nicolas Cage,The Sorcerer's Apprentice,150000000.0,6.1
MacGruber,Action,5.5,Jorma Taccone,Will Forte,10000000.0,9322895.0,Jorma Taccone,Will Forte,8460995.0,Action|Comedy|Romance,Jasper Cole,MacGruber,10000000.0,5.5
Frozen,Adventure,6.1,Adam Green,Shawn Ashmore,,3843774.0,Chris Buck,Maurice LaMarche,400736600.0,Adventure|Animation|Comedy|Family|Fantasy|Musical,Josh Gad,Frozen,150000000.0,7.6
Frozen,Animation,7.4,Chris Buck,Kristen Bell,150000000.0,1281508100.0,Chris Buck,Maurice LaMarche,400736600.0,Adventure|Animation|Comedy|Family|Fantasy|Musical,Josh Gad,Frozen,150000000.0,7.6
Beyond the Black Rainbow,Horror,6.0,Panos Cosmatos,Eva Bourne,,56491.0,Panos Cosmatos,Marilyn Norry,56129.0,Sci-Fi|Thriller,Chris Gauthier,Beyond the Black Rainbow,1100000.0,6.1
The Ghost Writer,Crime,7.2,Roman Polanski,Ewan McGregor,45000000.0,60331447.0,Roman Polanski,Olivia Williams,15523168.0,Mystery|Thriller,Jim Belushi,The Ghost Writer,45000000.0,7.2
Skyline,Action,4.4,Colin Strause,Eric Balfour,10000000.0,66984887.0,Colin Strause,Donald Faison,21371425.0,Action|Sci-Fi|Thriller,David Zayas,Skyline,10000000.0,4.4
Edge of Darkness,Action,6.6,Martin Campbell,Mel Gibson,80000000.0,81126522.0,Martin Campbell,Ray Winstone,43290977.0,Crime|Drama|Mystery|Thriller,Bojana Novakovic,Edge of Darkness,80000000.0,6.6
Ramona and Beezus,Comedy,6.5,Elizabeth Allen Rosenbaum,Joey King,15000000.0,27293743.0,Elizabeth Allen Rosenbaum,Hutch Dano,26161406.0,Adventure|Comedy|Family|Fantasy,Sierra McCormick,Ramona and Beezus,15000000.0,6.7
Trollhunter,Drama,7.0,André Øvredal,Otto Jespersen,,5341098.0,André Øvredal,Johanna Mørck,252652.0,Comedy|Drama|Fantasy|Horror,Otto Jespersen,Trollhunter,19900000.0,7.0
Valentine's Day,Comedy,5.7,Garry Marshall,Julia Roberts,52000000.0,216485654.0,Garry Marshall,Taylor Lautner,110476776.0,Comedy|Romance,Bradley Cooper,Valentine's Day,52000000.0,5.7
Letters to Juliet,Adventure,6.5,Gary Winick,Amanda Seyfried,30000000.0,79628830.0,Gary Winick,Marcia DeBonis,53021560.0,Comedy|Drama|Romance,Vanessa Redgrave,Letters to Juliet,30000000.0,6.5
Dear John,Drama,6.3,Lasse Hallström,Channing Tatum,25000000.0,114984666.0,Lasse Hallström,Henry Thomas,80014842.0,Drama|Romance|War,Channing Tatum,Dear John,25000000.0,6.3
Get Him to the Greek,Comedy,6.3,Nicholas Stoller,Jonah Hill,40000000.0,91720255.0,Nicholas Stoller,Mario Lopez,60923325.0,Comedy|Music,Pink,Get Him to the Greek,,6.4
Dinner for Schmucks,Comedy,5.9,Jay Roach,Steve Carell,69000000.0,86855739.0,Jay Roach,Stephanie Szostak,72980108.0,Comedy,Steve Carell,Dinner for Schmucks,,5.9
How Do You Know,Comedy,5.4,James L. Brooks,Reese Witherspoon,120000000.0,48668907.0,James L. Brooks,Domenick Lombardozzi,30212620.0,Comedy|Drama|Romance,Shelley Conn,How Do You Know,120000000.0,5.3
Gulliver's Travels,Adventure,4.9,Rob Letterman,Jack Black,112000000.0,237382724.0,Rob Letterman,Catherine Tate,42776259.0,Adventure|Comedy|Family|Fantasy,James Corden,Gulliver's Travels,112000000.0,4.9
Submarine,Comedy,7.3,Richard Ayoade,Craig Roberts,,3875173.0,Richard Ayoade,Paddy Considine,466702.0,Comedy|Drama|Romance,Craig Roberts,Submarine,,7.3
The Switch,Comedy,6.1,Josh Gordon,Jennifer Aniston,19000000.0,49843011.0,Josh Gordon,Scott Elrod,27758465.0,Comedy|Drama|Romance,Caroline Dhavernas,The Switch,19000000.0,6.1
Wall Street: Money Never Sleeps,Drama,6.2,Oliver Stone,Shia LaBeouf,70000000.0,134748021.0,Oliver Stone,Austin Pendleton,52474616.0,Drama,Frank Langella,Wall Street: Money Never Sleeps,70000000.0,6.3
The Last Song,Drama,6.0,Julie Anne Robinson,Miley Cyrus,20000000.0,89137047.0,Julie Anne Robinson,Bobby Coleman,62933793.0,Drama|Family|Music|Romance,Kelly Preston,The Last Song,20000000.0,5.8
Cop Out,Action,5.6,Kevin Smith,Bruce Willis,30000000.0,55611001.0,Kevin Smith,Tracy Morgan,44867349.0,Action|Comedy|Crime,Bruce Willis,Cop Out,37000000.0,5.6
Rubber,Comedy,5.8,Quentin Dupieux,Stephen Spinella,500000.0,101729.0,Quentin Dupieux,Jack Plotnick,98017.0,Comedy|Fantasy|Horror,Haley Ramm,Rubber,500000.0,5.8
