name,genre,score,director,actor_2_name,actor_1_name,gross,budget
I Am Number Four,Action,6.1,D.J. Caruso,Emily Wickersham,Alex Pettyfer,149878437.0,60000000.0
Drive Angry,Action,5.4,Patrick Lussier,Billy Burke,Nicolas Cage,40909909.0,50000000.0
Jack and Jill,Comedy,3.3,Dennis Dugan,Adam Sandler,Al Pacino,149673788.0,79000000.0
Zookeeper,Comedy,5.2,Frank Coraci,Leslie Bibb,Rosario Dawson,169852759.0,80000000.0
The Hangover Part II,Comedy,6.4,Todd Phillips,Mason Lee,Bradley Cooper,586764305.0,80000000.0
Hall Pass,Comedy,5.8,Bobby Farrelly,Larry Joe Campbell,Jenna Fischer,86157237.0,36000000.0
The Best Exotic Marigold Hotel,Comedy,7.3,John Madden,Penelope Wilton,Tom Wilkinson,136836272.0,10000000.0
The Grey,Action,6.8,Joe Carnahan,Frank Grillo,Liam Neeson,79781695.0,25000000.0
Take Me Home Tonight,Comedy,6.3,Michael Dowse,Michael Biehn,Topher Grace,7550073.0,23000000.0
The Mechanic,Action,6.6,Simon West,Tony Goldwyn,Jason Statham,76130093.0,40000000.0
Ghost Rider: Spirit of Vengeance,Action,4.3,Mark Neveldine,Spencer Wilding,Nicolas Cage,132563930.0,57000000.0
Battle Los Angeles,Action,5.7,Jonathan Liebesman,Jim Parrack,Noel Fisher,211819354.0,70000000.0
The Green Hornet,Action,5.8,Michel Gondry,Tom Wilkinson,Christoph Waltz,227817248.0,120000000.0
Killer Elite,Action,6.4,Gary McKendry,Robert De Niro,Jason Statham,57084522.0,35000000.0
J. Edgar,Biography,6.5,Clint Eastwood,Naomi Watts,Leonardo DiCaprio,84920539.0,35000000.0
Dream House,Drama,6.0,Jim Sheridan,Gregory Smith,Naomi Watts,39984400.0,55000000.0
Haywire,Action,5.8,Steven Soderbergh,Michael Fassbender,Channing Tatum,34513760.0,23000000.0
A Dangerous Method,Biography,6.4,David Cronenberg,Viggo Mortensen,Michael Fassbender,30519436.0,15000000.0
The Muppets,Adventure,7.1,James Bobin,Eric Jacobson,Bill Cobbs,165184237.0,45000000.0
The Smurfs,Animation,5.4,Raja Gosnell,Tim Gunn,Mahadeo Shivraj,563749323.0,110000000.0
The Ides of March,Drama,7.1,George Clooney,Philip Seymour Hoffman,Ryan Gosling,76338111.0,12500000.0
Soul Surfer,Biography,7.0,Sean McNamara,Chris Brochu,Dennis Quaid,47120948.0,18000000.0
The Artist,Comedy,7.9,Michel Hazanavicius,Ed Lauter,Bérénice Bejo,133432856.0,15000000.0
Water for Elephants,Drama,6.9,Francis Lawrence,Christoph Waltz,Robert Pattinson,117094902.0,38000000.0
Something Borrowed,Comedy,5.9,Luke Greenfield,Steve Howey,Ashley Williams,65100369.0,35000000.0
Johnny English Reborn,Action,6.3,Oliver Parker,Tim McInnerny,Daniel Kaluuya,160078586.0,45000000.0
Bucky Larson: Born to Be a Star,Comedy,3.2,Tom Brady,Kevin Nealon,Don Johnson,2530394.0,10000000.0
Diary of a Wimpy Kid: Rodrick Rules,Animation,6.5,David Bowers,Rachael Harris,Zachary Gordon,72526996.0,21000000.0
Kill List,Action,6.4,Ben Wheatley,Ben Crompton,MyAnna Buring,450275.0,500000.0
Carnage,Comedy,7.2,Roman Polanski,Christoph Waltz,Kate Winslet,30722632.0,25000000.0
Attack the Block,Action,6.7,Joe Cornish,Luke Treadaway,John Boyega,6206022.0,13000000.0
The Guard,Comedy,7.3,John Michael McDonagh,Fionnula Flanagan,Don Cheadle,19561904.0,6000000.0
Young Adult,Comedy,6.3,Jason Reitman,Patton Oswalt,Charlize Theron,22939027.0,12000000.0
The Devil's Double,Biography,7.1,Lee Tamahori,Dominic Cooper,Mem Ferda,5728213.0,15000000.0
Another Earth,Drama,6.9,Mike Cahill,William Mapother,Robin Lord Taylor,1938783.0,100000.0
Like Crazy,Drama,6.7,Drake Doremus,Charlie Bewley,Jennifer Lawrence,3852409.0,250000.0
What's Your Number?,Comedy,6.1,Mark Mylod,Ari Graynor,Chris Evans,30426096.0,20000000.0
Puss in Boots,Animation,6.6,Chris Miller,Constance Marie,Salma Hayek,554987477.0,130000000.0
Beastly,Drama,5.6,Daniel Barnz,Mary-Kate Olsen,Alex Pettyfer,43202283.0,17000000.0
My Week with Marilyn,Biography,6.9,Simon Curtis,Toby Jones,Eddie Redmayne,35057696.0,6400000.0
Bernie,Biography,6.8,Richard Linklater,Brandon Smith,Matthew McConaughey,10173061.0,5000000.0
Silent House,Drama,5.3,Chris Kentis,Julia Taylor Ross,Eric Sheffer Stevens,16527747.0,2000000.0
Winnie the Pooh,Animation,7.2,Stephen J. Anderson,Robert Lopez,Craig Ferguson,49871429.0,30000000.0
Hobo with a Shotgun,Action,6.1,Jason Eisener,Robb Wells,Gregory Smith,748453.0,3000000.0
The Divide,Drama,5.8,Xavier Gens,Lauren German,Michael Biehn,145676.0,3000000.0
Red Riding Hood,Fantasy,5.5,Catherine Hardwicke,Billy Burke,Gary Oldman,90260376.0,42000000.0
The Roommate,Drama,4.8,Christian E. Christiansen,Danneel Ackles,Leighton Meester,40492652.0,16000000.0
Monte Carlo,Adventure,5.8,Thomas Bezucha,Luke Bracey,Leighton Meester,39782683.0,20000000.0
The Rite,Drama,6.0,Mikael Håfström,Colin O'Donoghue,Anthony Hopkins,96560591.0,37000000.0
New Year's Eve,Comedy,5.7,Garry Marshall,Common,Robert De Niro,142044638.0,56000000.0
Extremely Loud & Incredibly Close,Adventure,6.9,Stephen Daldry,Thomas Horn,Tom Hanks,55247881.0,40000000.0
Alvin and the Chipmunks: Chipwrecked,Animation,4.3,Mike Mitchell,Jesse McCartney,Amy Poehler,342695435.0,75000000.0
Our Idiot Brother,Comedy,6.4,Jesse Peretz,Adam Scott,Zooey Deschanel,25804448.0,5000000.0
Weekend,Drama,7.6,Andrew Haigh,Chris New,Tom Cullen,1192003.0,120000.0
Sanctum,Action,5.9,Alister Grierson,Rhys Wakefield,Ioan Gruffudd,108609310.0,30000000.0
The Big Year,Comedy,6.2,David Frankel,Kevin Pollak,Joel McHale,8179416.0,41000000.0
Straw Dogs,Action,5.8,Rod Lurie,Laz Alonso,Alexander Skarsgård,11168712.0,25000000.0
Red State,Action,6.2,Kevin Smith,Michael Angarano,Anna Gunn,1874460.0,4000000.0
Machine Gun Preacher,Action,6.8,Marc Forster,Madeline Carroll,Gerard Butler,3338690.0,30000000.0
30 Minutes or Less,Action,6.1,Ruben Fleischer,Dilshad Vadsaria,Bianca Kajlich,40662632.0,28000000.0
The Iron Lady,Biography,6.4,Phyllida Lloyd,Jim Broadbent,Meryl Streep,115890699.0,13000000.0
Your Sister's Sister,Comedy,6.7,Lynn Shelton,Mike Birbiglia,Mark Duplass,3242802.0,125000.0
Mr. Popper's Penguins,Comedy,6.0,Mark Waters,Ophelia Lovibond,Madeline Carroll,187361754.0,55000000.0
Courageous,Drama,7.0,Alex Kendrick,Alex Kendrick,Ben Davies,35185884.0,2000000.0
Apollo 18,Horror,5.2,Gonzalo López-Gallego,Ryan Robbins,Warren Christie,26236153.0,5000000.0
Anonymous,Drama,6.9,Roland Emmerich,Joely Richardson,Vanessa Redgrave,15395087.0,30000000.0
Hop,Animation,5.4,Tim Hill,Elizabeth Perkins,Gary Cole,183954145.0,63000000.0
The Beaver,Drama,6.6,Jodie Foster,Cherry Jones,Jennifer Lawrence,7294800.0,21000000.0
"Big Mommas: Like Father, Like Son",Action,4.4,John Whitesell,Tony Curran,Brandon T. Jackson,82686066.0,32000000.0
The Dilemma,Comedy,5.3,Ron Howard,Clint Howard,Channing Tatum,69721966.0,70000000.0
Dolphin Tale,Drama,6.8,Charles Martin Smith,Michael Roark,Morgan Freeman,95943453.0,37000000.0
Django Unchained,Drama,8.4,Quentin Tarantino,Christoph Waltz,Leonardo DiCaprio,426074373.0,100000000.0
The Hobbit: An Unexpected Journey,Adventure,7.8,Peter Jackson,Adam Brown,Aidan Turner,1017003568.0,180000000.0
The Hunger Games,Action,7.2,Gary Ross,Josh Hutcherson,Jennifer Lawrence,694394724.0,78000000.0
The Dark Knight Rises,Action,8.4,Christopher Nolan,Christian Bale,Tom Hardy,1081142612.0,250000000.0
Pitch Perfect,Comedy,7.1,Jason Moore,Hana Mae Lee,Anna Kendrick,115350426.0,17000000.0
This Is 40,Comedy,6.2,Judd Apatow,Maude Apatow,Charlyne Yi,88215156.0,35000000.0
The Hunt,Drama,8.3,Thomas Vinterberg,Alexandra Rapaport,Thomas Bo Larsen,15843274.0,3800000.0
Prometheus,Adventure,7.0,Ridley Scott,Charlize Theron,Michael Fassbender,403354469.0,130000000.0
Moonrise Kingdom,Comedy,7.8,Wes Anderson,Bill Murray,Bruce Willis,68264022.0,16000000.0
The Impossible,Drama,7.6,J.A. Bayona,Geraldine Chaplin,Naomi Watts,198087212.0,45000000.0
Argo,Biography,7.7,Ben Affleck,Scoot McNairy,Clea DuVall,232325503.0,44500000.0
The Twilight Saga: Breaking Dawn - Part 2,Adventure,5.5,Bill Condon,Kristen Stewart,Robert Pattinson,829747654.0,120000000.0
Jack Reacher,Action,7.0,Christopher McQuarrie,Robert Duvall,Tom Cruise,218340595.0,60000000.0
Zero Dark Thirty,Drama,7.4,Kathryn Bigelow,Harold Perrineau,Jennifer Ehle,132820716.0,40000000.0
Cloud Atlas,Action,7.4,Tom Tykwer,Jim Sturgess,Tom Hanks,130482868.0,102000000.0
Skyfall,Action,7.7,Sam Mendes,Helen McCrory,Albert Finney,1108569499.0,200000000.0
The Perks of Being a Wallflower,Drama,7.9,Stephen Chbosky,Ezra Miller,Logan Lerman,33384127.0,13000000.0
The Amazing Spider-Man,Action,6.9,Marc Webb,Andrew Garfield,Emma Stone,757930663.0,230000000.0
Silver Linings Playbook,Comedy,7.7,David O. Russell,Robert De Niro,Jennifer Lawrence,236412453.0,21000000.0
Snow White and the Huntsman,Action,6.1,Rupert Sanders,Kristen Stewart,Chris Hemsworth,396592829.0,170000000.0
The Master,Drama,7.2,Paul Thomas Anderson,Jeffrey W. Jenkins,Mike Howard,28258060.0,32000000.0
Looper,Action,7.4,Rian Johnson,Bruce Willis,Joseph Gordon-Levitt,176506819.0,30000000.0
Killing Them Softly,Crime,6.2,Andrew Dominik,Sam Shepard,Brad Pitt,37930465.0,15000000.0
Flight,Drama,7.3,Robert Zemeckis,Bruce Greenwood,Denzel Washington,161772375.0,31000000.0
21 Jump Street,Action,7.2,Phil Lord,Dax Flame,Channing Tatum,201585328.0,42000000.0
Ted,Comedy,6.9,Seth MacFarlane,Seth MacFarlane,Mila Kunis,549368315.0,50000000.0
Sinister,Horror,6.8,Scott Derrickson,Victoria Leigh,Danielle Kotch,82515113.0,3000000.0
This Means War,Action,6.3,McG,Abigail Spencer,Tom Hardy,156491279.0,65000000.0
That's My Boy,Comedy,5.5,Sean Anders,Leighton Meester,Adam Sandler,57719093.0,70000000.0
Lincoln,Biography,7.3,Steven Spielberg,Hal Holbrook,Joseph Gordon-Levitt,275293450.0,65000000.0
Brave,Animation,7.1,Mark Andrews,John Ratzenberger,Kelly Macdonald,538983207.0,185000000.0
The Place Beyond the Pines,Crime,7.3,Derek Cianfrance,Ben Mendelsohn,Ryan Gosling,47052899.0,15000000.0
Dredd,Action,7.1,Pete Travis,Jason Cope,Wood Harris,41037742.0,35000000.0
Dark Shadows,Comedy,6.2,Tim Burton,Chloë Grace Moretz,Johnny Depp,245527149.0,100000000.0
John Carter,Action,6.6,Andrew Stanton,Samantha Morton,Daryl Sabara,284139100.0,263700000.0
Battleship,Action,5.8,Peter Berg,Alexander Skarsgård,Liam Neeson,303025485.0,209000000.0
Magic Mike,Comedy,6.1,Steven Soderbergh,Alex Pettyfer,Channing Tatum,167739961.0,7000000.0
Hotel Transylvania,Animation,7.1,Genndy Tartakovsky,Adam Sandler,Steve Buscemi,358375603.0,85000000.0
Spring Breakers,Crime,5.3,Harmony Korine,Heather Morris,James Franco,32170399.0,5000000.0
Underworld: Awakening,Action,6.3,Måns Mårlind,Stephen Rea,Theo James,160112671.0,70000000.0
Safe House,Action,6.7,Daniel Espinosa,Ryan Reynolds,Denzel Washington,208076205.0,85000000.0
Seeking a Friend for the End of the World,Adventure,6.7,Lorene Scafaria,Mark Moses,Steve Carell,11681781.0,10000000.0
The Bourne Legacy,Action,6.6,Tony Gilroy,Scott Glenn,Jeremy Renner,276144750.0,125000000.0
Abraham Lincoln: Vampire Hunter,Action,5.9,Timur Bekmambetov,Dominic Cooper,Rufus Sewell,116471580.0,69000000.0
Wreck-It Ralph,Animation,7.7,Rich Moore,Sarah Silverman,Jack McBrayer,471222889.0,165000000.0
American Reunion,Comedy,6.7,Jon Hurwitz,Dania Ramirez,Alyson Hannigan,234989584.0,50000000.0
Savages,Crime,6.5,Oliver Stone,Shea Whigham,Demián Bichir,82966152.0,45000000.0
Life of Pi,Adventure,7.9,Ang Lee,Rafe Spall,Suraj Sharma,609016565.0,120000000.0
Resident Evil: Retribution,Action,5.4,Paul W.S. Anderson,Boris Kodjoe,Milla Jovovich,240159255.0,65000000.0
Men in Black 3,Action,6.8,Barry Sonnenfeld,Michael Stuhlbarg,Will Smith,624026776.0,225000000.0
Journey 2: The Mysterious Island,Action,5.8,Brad Peyton,Dwayne Johnson,Josh Hutcherson,335260290.0,79000000.0
Seven Psychopaths,Comedy,7.2,Martin McDonagh,Gabourey Sidibe,Abbie Cornish,32226382.0,15000000.0
Rock of Ages,Comedy,5.9,Adam Shankman,Shane Hartline,James Martin Kelly,59418613.0,75000000.0
The Dictator,Comedy,6.4,Larry Charles,Aasif Mandvi,Sayed Badreya,179379533.0,65000000.0
The Watch,Comedy,5.7,Akiva Schaffer,Nicholas Braun,Will Forte,68267862.0,68000000.0
The Expendables 2,Action,6.6,Simon West,Sylvester Stallone,Jason Statham,314975955.0,92000000.0
Safety Not Guaranteed,Comedy,7.0,Colin Trevorrow,Mark Duplass,Mary Lynn Rajskub,4424699.0,750000.0
Chronicle,Adventure,7.0,Josh Trank,Alex Russell,Michael Kelly,126636097.0,12000000.0
End of Watch,Action,7.6,David Ayer,Anna Kendrick,Jake Gyllenhaal,55078146.0,7000000.0
Wrath of the Titans,Action,5.7,Jonathan Liebesman,Edgar Ramírez,Liam Neeson,301970083.0,150000000.0
Mud,Drama,7.4,Jeff Nichols,Tye Sheridan,Matthew McConaughey,32613173.0,10000000.0
Man on a Ledge,Action,6.6,Asger Leth,Mandy Gonzalez,Robert Clohessy,47636031.0,42000000.0
Diary of a Wimpy Kid: Dog Days,Animation,6.3,David Bowers,Rachael Harris,Zachary Gordon,77229695.0,22000000.0
The Lucky One,Drama,6.5,Scott Hicks,Riley Thomas Stewart,Blythe Danner,99357138.0,25000000.0
Rise of the Guardians,Animation,7.3,Peter Ramsey,Kamil McFadden,Hugh Jackman,306941670.0,145000000.0
The Iceman,Biography,6.8,Ariel Vromen,James Franco,Chris Evans,4552970.0,10000000.0
Maniac,Horror,6.1,Franck Khalfoun,Nora Arnezeder,America Olivo,2631275.0,6000000.0
Madagascar 3: Europe's Most Wanted,Animation,6.8,Eric Darnell,Martin Short,Jada Pinkett Smith,746921274.0,145000000.0
The Five-Year Engagement,Comedy,6.2,Nicholas Stoller,Jacki Weaver,Alison Brie,54169363.0,30000000.0
House at the End of the Street,Drama,5.6,Mark Tonderai,Nolan Gerard Funk,Jennifer Lawrence,44287131.0,6900000.0
The Sessions,Biography,7.2,Ben Lewin,Adam Arkin,W. Earl Brown,10656155.0,1000000.0
The Woman in Black,Drama,6.4,James Watkins,Roger Allam,Daniel Radcliffe,128955898.0,17000000.0
Think Like a Man,Comedy,6.5,Tim Story,Romany Malco,Chris Brown,96070507.0,12000000.0
The Vow,Drama,6.8,Michael Sucsy,Lucas Bryant,Channing Tatum,196114570.0,30000000.0
Taken 2,Action,6.3,Olivier Megaton,Luke Grimes,Liam Neeson,376152455.0,45000000.0
Compliance,Crime,6.4,Craig Zobel,Matt Servitto,Dreama Walker,592116.0,270000.0
Hit and Run,Action,6.1,David Palmer,Tom Arnold,Bradley Cooper,16816647.0,2000000.0
Act of Valor,Action,6.5,Mike McCoy,Jason Cottle,Alex Veadov,82499399.0,12000000.0
On the Road,Adventure,6.1,Walter Salles,Viggo Mortensen,Kristen Stewart,9617377.0,25000000.0
Bullet to the Head,Action,5.7,Walter Hill,Jason Momoa,Sylvester Stallone,21947209.0,55000000.0
LOL,Comedy,4.4,Lisa Azuelos,Lina Esco,Nora Dunn,10578643.0,11000000.0
Ice Age: Continental Drift,Animation,6.5,Steve Martino,Josh Gad,Peter Dinklage,877244782.0,95000000.0
Mirror Mirror,Adventure,5.6,Tarsem Singh,Nathan Lane,Julia Roberts,183018522.0,85000000.0
The Lords of Salem,Horror,5.2,Rob Zombie,Dee Wallace,Sid Haig,1544989.0,2500000.0
Step Up Revolution,Drama,6.4,Scott Speer,Stephen Boss,Ryan Guzman,140470746.0,33000000.0
The Possession,Horror,5.9,Ole Bornedal,Madison Davenport,Kyra Sedgwick,85446075.0,14000000.0
The Brass Teapot,Comedy,6.4,Ramaa Mosley,Michael Angarano,Jack McBrayer,245027.0,900000.0
Alex Cross,Action,5.2,Rob Cohen,Chad Lindberg,Cicely Tyson,34618867.0,35000000.0
Amour,Drama,7.9,Michael Haneke,Emmanuelle Riva,Isabelle Huppert,29664140.0,8900000.0
What to Expect When You're Expecting,Comedy,5.7,Kirk Jones,Dennis Quaid,Anna Kendrick,84384002.0,40000000.0
Here Comes the Boom,Action,6.4,Frank Coraci,Reggie Lee,Salma Hayek,73100172.0,42000000.0
The Collection,Horror,6.1,Marcus Dunstan,Johanna Braddy,Daniel Sharman,9929706.0,10000000.0
To Rome with Love,Comedy,6.3,Woody Allen,Judy Davis,Ornella Muti,73244881.0,17000000.0
ParaNorman,Animation,7.0,Chris Butler,Kodi Smit-McPhee,Anna Kendrick,107139399.0,60000000.0
Contraband,Action,6.4,Baltasar Kormákur,David O'Hara,J.K. Simmons,96262212.0,25000000.0
Red Lights,Drama,6.2,Rodrigo Cortés,Toby Jones,Robert De Niro,14107313.0,14000000.0
Arbitrage,Drama,6.6,Nicholas Jarecki,Curtiss Cook,Nate Parker,35485056.0,12000000.0
The Man with the Iron Fists,Action,5.4,RZA,RZA,Rick Yune,20546518.0,15000000.0
The Campaign,Comedy,6.1,Jay Roach,Thomas Middleditch,Will Ferrell,104907746.0,95000000.0
Frankenweenie,Animation,6.9,Tim Burton,Catherine O'Hara,Martin Landau,81493846.0,39000000.0
The Guilt Trip,Comedy,5.7,Anne Fletcher,Tom Virtue,Miriam Margolyes,41863726.0,40000000.0
The Words,Drama,7.0,Brian Klugman,Bradley Cooper,J.K. Simmons,15950164.0,6000000.0
Beasts of the Southern Wild,Adventure,7.3,Benh Zeitlin,Gina Montana,Quvenzhané Wallis,21107746.0,1800000.0
Red Tails,Action,5.9,Anthony Hemingway,Nate Parker,David Oyelowo,50365498.0,58000000.0
The Cold Light of Day,Action,4.9,Mabrouk El Mechri,Bruce Willis,Henry Cavill,16863583.0,20000000.0
The Apparition,Horror,4.1,Todd Lincoln,Rick Gomez,Julianna Guill,11350665.0,17000000.0
Lockout,Action,6.1,James Mather,Vincent Regan,Joseph Gilgun,32948113.0,20000000.0
Chasing Mavericks,Biography,7.1,Michael Apted,Abigail Spencer,Gerard Butler,7942116.0,20000000.0
One for the Money,Action,5.3,Julie Anne Robinson,Debbie Reynolds,Fisher Stevens,38084162.0,40000000.0
Bachelorette,Comedy,5.3,Leslye Headland,Adam Scott,Kirsten Dunst,12128575.0,3000000.0
Parental Guidance,Comedy,6.0,Andy Fickman,Gedde Watanabe,Bailee Madison,119772232.0,25000000.0
The Raven,Crime,6.4,James McTeigue,Dave Legeno,Pam Ferris,29699345.0,26000000.0
Stolen,Action,5.5,Simon West,Mark Valley,Nicolas Cage,17415418.0,35000000.0
Paranormal Activity 4,Horror,4.6,Henry Joost,Brendon Eggertsen,Matt Shively,142802657.0,5000000.0
The Odd Life of Timothy Green,Comedy,6.6,Peter Hedges,Odeya Rush,Jennifer Garner,56012642.0,25000000.0
Premium Rush,Action,6.5,David Koepp,Dania Ramirez,Joseph Gordon-Levitt,31083599.0,35000000.0
The Pirates! Band of Misfits,Animation,6.7,Peter Lord,Russell Tovey,Salma Hayek,123054041.0,55000000.0
Chernobyl Diaries,Horror,5.0,Bradley Parker,Ingrid Bolsø Berdal,Jesse McCartney,38390020.0,1000000.0
Hope Springs,Comedy,6.3,David Frankel,Steve Carell,Meryl Streep,114281051.0,30000000.0
The Sweeney,Action,6.1,Nick Love,Ray Winstone,Hayley Atwell,7708312.0,3000000.0
Vamps,Comedy,5.2,Amy Heckerling,Justin Kirk,Taylor Negron,92748.0,16000000.0
A Thousand Words,Comedy,5.9,Brian Robbins,Lou Saliba,John Gatins,22044277.0,40000000.0
Escape from Planet Earth,Animation,5.9,Cal Brunker,Paul Scheer,Brendan Fraser,74939189.0,40000000.0
"For a Good Time, Call...",Comedy,6.0,Jamie Travis,Ari Graynor,James Wolk,1386088.0,850000.0
Big Miracle,Biography,6.5,Ken Kwapis,Tim Blake Nelson,Ted Danson,24740061.0,40000000.0
The Devil Inside,Horror,4.2,William Brent Bell,Claudiu Trandafir,Fernanda Andrade,101758490.0,1000000.0
Fun Size,Adventure,5.4,Josh Schwartz,Jackson Nicoll,Thomas McDonell,11417362.0,14000000.0
Robot & Frank,Comedy,7.1,Jake Schreier,Joshua Ormond,Frank Langella,4806423.0,2500000.0
The Wolf of Wall Street,Biography,8.2,Martin Scorsese,Matthew McConaughey,Leonardo DiCaprio,392000694.0,100000000.0
Iron Man 3,Action,7.1,Shane Black,Jon Favreau,Robert Downey Jr.,1214811252.0,200000000.0
The Conjuring,Horror,7.5,James Wan,Lili Taylor,Mackenzie Foy,320290989.0,20000000.0
Prisoners,Crime,8.1,Denis Villeneuve,Jake Gyllenhaal,Hugh Jackman,122126687.0,46000000.0
Thor: The Dark World,Action,6.8,Alan Taylor,Natalie Portman,Chris Hemsworth,644783140.0,170000000.0
The Purge,Horror,5.7,James DeMonaco,Adelaide Kane,Rhys Wakefield,89328627.0,3000000.0
Grown Ups 2,Comedy,5.4,Dennis Dugan,Adam Sandler,Steve Buscemi,246984278.0,80000000.0
Gravity,Drama,7.7,Alfonso Cuarón,Basher Savage,Phaldut Sharma,723192705.0,100000000.0
About Time,Comedy,7.8,Richard Curtis,Tom Hollander,Tom Hughes,87100449.0,12000000.0
The Hobbit: The Desolation of Smaug,Adventure,7.8,Peter Jackson,Adam Brown,Aidan Turner,959007513.0,225000000.0
Man of Steel,Action,7.0,Zack Snyder,Christopher Meloni,Henry Cavill,668045518.0,225000000.0
Her,Drama,8.0,Spike Jonze,Brian Johnson,Scarlett Johansson,48517427.0,23000000.0
Snowpiercer,Action,7.1,Bong Joon Ho,Ewen Bremner,Chris Evans,86758912.0,39200000.0
We're the Millers,Comedy,7.0,Rawson Marshall Thurber,Molly C. Quinn,Laura-Leigh,269994119.0,37000000.0
Kick-Ass 2,Action,6.5,Jeff Wadlow,Donald Faison,Chloë Grace Moretz,60795985.0,28000000.0
The Great Gatsby,Drama,7.2,Baz Luhrmann,Elizabeth Debicki,Leonardo DiCaprio,353642274.0,105000000.0
American Hustle,Crime,7.2,David O. Russell,Christian Bale,Jennifer Lawrence,251171807.0,40000000.0
The Green Inferno,Adventure,5.3,Eli Roth,Richard Burgi,Daryl Sabara,12666449.0,6000000.0
Monsters University,Animation,7.2,Dan Scanlon,Tyler Labine,Steve Buscemi,743559645.0,200000000.0
Don Jon,Comedy,6.5,Joseph Gordon-Levitt,Scarlett Johansson,Joseph Gordon-Levitt,39439355.0,3000000.0
Now You See Me,Crime,7.2,Louis Leterrier,Common,Morgan Freeman,351723989.0,75000000.0
Oblivion,Action,7.0,Joseph Kosinski,Tom Cruise,Morgan Freeman,286168572.0,120000000.0
Identity Thief,Comedy,5.7,Seth Gordon,Eric Stonestreet,Jon Favreau,173965010.0,35000000.0
Star Trek Into Darkness,Action,7.7,J.J. Abrams,Bruce Greenwood,Benedict Cumberbatch,467365246.0,190000000.0
The Hunger Games: Catching Fire,Action,7.5,Francis Lawrence,Josh Hutcherson,Jennifer Lawrence,865011746.0,130000000.0
Homefront,Action,6.5,Gary Fleder,James Franco,Jason Statham,48449416.0,22000000.0
Movie 43,Comedy,4.3,Directors,Kate Winslet,Hugh Jackman,32443111.0,6000000.0
World War Z,Action,7.0,Marc Forster,Brad Pitt,Peter Capaldi,540455876.0,190000000.0
12 Years a Slave,Biography,8.1,Steve McQueen,Scoot McNairy,Quvenzhané Wallis,187733202.0,20000000.0
G.I. Joe: Retaliation,Action,5.8,Jon M. Chu,Dwayne Johnson,Channing Tatum,375740705.0,130000000.0
Dallas Buyers Club,Biography,8.0,Jean-Marc Vallée,Jennifer Garner,Matthew McConaughey,55736588.0,5000000.0
The Secret Life of Walter Mitty,Adventure,7.3,Ben Stiller,Adrian Martinez,Adam Scott,188133322.0,90000000.0
Pacific Rim,Action,6.9,Guillermo del Toro,Clifton Collins Jr.,Charlie Hunnam,411002906.0,190000000.0
